Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,Overtime_Hours,Loyalty_Ratio,Promotion_Stagnation,Manager_Stability,Prior_Tenure_Avg,Compa_Ratio_Level,Hike_Per_Performance,Burnout_Risk_Score,Attrition_Binary
31,No,Non-Travel,Sales,4,1,Medical,2907,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,2,3,3.0,3.0,3.0,5.9720233196159125,-2.0279766803840875,0.8333333333333334,0.2,0.8,0.0,32033.333333333332,3.6666666666666665,-4.055953360768175,0
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2908,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3,3,3.0,4.0,3.0,6.214212570621469,-1.785787429378531,0.14285714285714285,0.0,0.0,2.0,66110.0,4.333333333333333,-3.571574858757062,0
37,No,Travel_Frequently,Sales,2,3,Marketing,2909,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,3,3,1.0,4.0,3.0,7.020965550703542,-0.9790344492964582,0.6923076923076923,0.5555555555555556,0.8888888888888888,1.0,48780.0,6.333333333333333,-1.9580688985929164,0
29,No,Travel_Frequently,Sales,15,4,Medical,2910,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,3,3,2.0,4.0,3.0,6.286423611111112,-1.713576388888888,1.0,0.36363636363636365,0.09090909090909091,0.0,49680.0,6.333333333333333,-3.427152777777776,0
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,2911,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,2,3,3.0,3.0,4.0,5.982920768870136,-2.0170792311298644,1.0,0.0,0.8,0.0,21450.0,4.333333333333333,-2.0170792311298644,0
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,2912,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,3,4,3.0,4.0,2.0,8.36599815583218,0.3659981558321803,1.0,0.0,0.25,0.0,21800.0,5.25,1.097994467496541,1
52,No,Travel_Rarely,Research & Development,1,2,Medical,2913,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,3,3,3.0,4.0,2.0,7.386176963601532,-0.6138230363984682,0.3333333333333333,1.0,1.0,0.5714285714285714,20865.0,4.666666666666667,-1.8414691091954047,0
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2914,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,3,3,3.0,4.0,3.0,6.401950405340963,-1.5980495946590372,1.0,0.5,0.6818181818181818,0.0,17225.0,3.6666666666666665,-3.1960991893180744,0
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,2915,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,4,3,2.0,3.0,2.0,6.696338061465721,-1.3036619385342787,0.2857142857142857,1.0,1.0,0.625,27600.0,3.6666666666666665,-3.910985815602836,0
50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,2916,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6,4,4,4.0,4.0,2.0,7.682673041894353,-0.3173269581056468,0.21875,0.0,0.8571428571428571,8.333333333333334,31470.0,5.75,-0.9519808743169405,0
33,Yes,Travel_Rarely,Sales,11,4,Marketing,2917,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4,2,4,3.0,4.0,1.0,10.900699275362319,2.900699275362319,0.625,0.0,0.8,0.6,71400.0,5.25,11.602797101449276,1
43,No,Travel_Rarely,Sales,1,3,Marketing,2918,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9,3,4,4.0,4.0,3.0,9.317622549019609,1.3176225490196085,0.7727272727272727,0.058823529411764705,0.5294117647058824,1.0,14660.0,6.0,2.635245098039217,0
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2919,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7,3,3,1.0,1.0,4.0,7.100713462425082,-0.8992865375749179,0.6923076923076923,0.1111111111111111,0.7777777777777778,0.5714285714285714,25735.0,3.6666666666666665,-0.8992865375749179,1
52,No,Non-Travel,Research & Development,2,3,Technical Degree,2920,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12,2,3,1.0,3.0,4.0,8.800496376811594,0.8004963768115942,1.0,0.45454545454545453,0.36363636363636365,0.0,45070.0,4.666666666666667,0.8004963768115942,0
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,2921,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2,2,3,3.0,2.0,3.0,8.019951590594744,0.019951590594743607,0.6666666666666666,0.25,0.5,1.0,28546.666666666668,5.333333333333333,0.039903181189487213,0
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,2922,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2,3,3,4.0,3.0,1.0,10.182786087369422,2.182786087369422,0.75,0.3333333333333333,0.6666666666666666,0.0,8226.666666666666,3.6666666666666665,8.731144349477688,1
39,No,Travel_Rarely,Sales,26,4,Life Sciences,2923,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2,4,3,3.0,3.0,3.0,6.318539351851852,-1.681460648148148,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5714285714285714,40805.0,4.0,-3.362921296296296,0
32,No,Non-Travel,Sales,2,4,Marketing,2924,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,2,3,3.0,4.0,3.0,6.210912193973636,-1.7890878060263642,0.75,0.6666666666666666,0.6666666666666666,0.0,5272.5,4.333333333333333,-3.5781756120527284,0
41,No,Travel_Rarely,Sales,29,3,Life Sciences,2925,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,2,3,3.0,1.0,2.0,6.091800281293952,-1.9081997187060482,0.058823529411764705,0.0,0.0,8.0,26470.0,5.0,-5.724599156118145,0
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2926,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,2,3,3.0,4.0,3.0,7.3476493930905695,-0.6523506069094305,1.0,0.4444444444444444,0.7777777777777778,0.0,27180.0,4.666666666666667,-1.304701213818861,0
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,2927,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,2,3,3.0,4.0,3.0,6.942974137931034,-1.0570258620689659,0.96,0.041666666666666664,0.2916666666666667,0.0,29055.0,4.666666666666667,-2.1140517241379317,0
31,No,Travel_Frequently,Research & Development,7,4,Medical,2928,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,4,3,2.0,3.0,3.0,7.324519890260631,-0.675480109739369,0.2222222222222222,1.0,1.0,0.7777777777777778,24370.0,4.666666666666667,-1.350960219478738,0
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2929,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,3,3,3.0,4.0,2.0,6.760009832841691,-1.2399901671583091,1.0,0.0,1.0,0.0,27660.0,4.0,-3.7199705014749274,0
34,No,Travel_Rarely,Research & Development,26,3,Other,2930,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,2,3,4.0,1.0,3.0,6.393331056466303,-1.6066689435336974,0.8461538461538461,0.45454545454545453,0.8181818181818182,0.3333333333333333,190380.0,4.333333333333333,-3.2133378870673948,0
37,No,Travel_Rarely,Research & Development,22,5,Medical,2931,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,3,3,3.0,1.0,2.0,7.593826530612245,-0.4061734693877552,0.17647058823529413,0.0,0.6666666666666666,7.0,15275.0,4.666666666666667,-1.2185204081632657,0
45,No,Travel_Frequently,Sales,21,1,Marketing,2932,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,2,3,1.0,3.0,3.0,8.004546533713201,0.0045465337132011285,0.3333333333333333,0.0,0.6666666666666666,1.5,7630.0,4.333333333333333,0.009093067426402257,0
37,Yes,Travel_Frequently,Sales,2,3,Marketing,2933,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,3,3,1.0,3.0,3.0,7.07385431568908,-0.9261456843109199,0.058823529411764705,0.0,0.0,2.6666666666666665,40010.0,3.6666666666666665,-1.8522913686218399,1
39,No,Travel_Frequently,Research & Development,22,3,Medical,2934,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,3,3,3.0,3.0,3.0,7.441578884078885,-0.5584211159211154,0.95,0.5789473684210527,0.42105263157894735,0.0,129650.0,6.333333333333333,-1.1168422318422309,0
29,No,Travel_Rarely,Sales,4,3,Other,2935,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,2,3,3.0,4.0,3.0,7.301593507087334,-0.6984064929126657,1.0,0.16666666666666666,0.8333333333333334,0.0,17695.0,6.0,-1.3968129858253313,0
42,No,Travel_Rarely,Research & Development,5,4,Medical,2936,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,3,3,4.0,1.0,3.0,8.51441897137312,0.5144189713731198,0.3,0.0,0.6666666666666666,2.3333333333333335,60290.0,5.666666666666667,1.0288379427462395,0
29,No,Travel_Rarely,Research & Development,2,4,Medical,2937,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,2,3,4.0,4.0,3.0,6.081796951819076,-1.9182030481809242,0.3,0.0,0.6666666666666666,3.5,26790.0,5.0,-3.8364060963618485,0
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2938,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,3,4,1.0,3.0,3.0,7.718641078838175,-0.28135892116182504,0.8,0.25,0.5,0.0,18510.0,5.0,-0.5627178423236501,0
42,No,Travel_Rarely,Sales,18,2,Medical,2939,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,2,3,4.0,1.0,3.0,9.495627572016462,1.4956275720164616,0.9,0.7777777777777778,0.8888888888888888,0.0,23980.0,4.666666666666667,2.991255144032923,0
40,No,Travel_Rarely,Research & Development,28,3,Medical,2940,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,4,3,1.0,3.0,3.0,7.01772427140255,-0.9822757285974504,0.9545454545454546,0.14285714285714285,0.42857142857142855,0.0,27340.0,4.0,-1.9645514571949008,0
51,No,Travel_Rarely,Sales,6,2,Life Sciences,2941,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,3,3,3.0,4.0,2.0,7.420300625300625,-0.5796993746993753,1.0,0.0,0.0,0.0,131160.0,3.6666666666666665,-1.7390981240981258,0
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,2942,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,2,4,3.0,2.0,4.0,7.702797702766057,-0.29720229723394276,0.8333333333333334,0.2,0.8,0.0,41890.0,5.75,-0.29720229723394276,1
32,No,Travel_Frequently,Research & Development,17,4,Other,2943,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,3,3,2.0,2.0,1.0,7.012908496732026,-0.9870915032679743,1.0,0.0,0.6,0.0,48320.0,5.0,-3.9483660130718974,0
38,No,Non-Travel,Research & Development,2,5,Life Sciences,2944,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,2,3,4.0,4.0,3.0,7.221461925287356,-0.7785380747126442,0.6153846153846154,0.875,0.625,1.6666666666666667,27736.666666666668,3.6666666666666665,-1.5570761494252885,0
32,No,Travel_Rarely,Research & Development,10,1,Medical,2945,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,3,3,4.0,1.0,3.0,7.979356167608286,-0.020643832391714412,0.6666666666666666,0.0,0.6666666666666666,0.75,23420.0,4.0,-0.041287664783428824,0
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,2946,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,3,3,3.0,2.0,2.0,10.815976890756302,2.8159768907563016,0.25,1.0,1.0,7.0,10177.5,4.333333333333333,8.447930672268905,0
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,2947,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,3,4,1.0,3.0,1.0,6.895297787193973,-1.1047022128060267,0.0,0.0,0.0,2.5,29065.0,5.0,-4.418808851224107,1
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,2948,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,3,4,1.0,2.0,3.0,6.726156189083821,-1.273843810916179,0.0,0.0,0.0,5.0,15715.0,5.5,-2.547687621832358,0
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2949,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,3,4,2.0,4.0,3.0,7.226828989483311,-0.7731710105166893,0.9,0.7777777777777778,0.8888888888888888,0.0,6813.333333333333,5.25,-1.5463420210333787,0
25,No,Non-Travel,Research & Development,7,4,Medical,2950,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,3,3,2.0,1.0,3.0,7.085127410468319,-0.9148725895316812,1.0,0.16666666666666666,0.8333333333333334,0.0,33660.0,4.333333333333333,-1.8297451790633623,0
45,No,Travel_Rarely,Research & Development,17,2,Medical,2951,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,2,3,3.0,4.0,3.0,8.409649062642888,0.40964906264288814,0.9523809523809523,0.2,0.5,0.0,39955.0,4.333333333333333,0.8192981252857763,0
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,2952,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,3,3,4.0,4.0,3.0,7.072117467043315,-0.9278825329566853,0.9375,0.6666666666666666,0.7333333333333333,0.0,33770.0,4.0,-1.8557650659133706,0
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,2953,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,3,3,4.0,1.0,3.0,9.27186226851852,1.27186226851852,0.972972972972973,0.1111111111111111,0.3611111111111111,0.0,55380.0,5.666666666666667,2.54372453703704,0
47,Yes,Non-Travel,Research & Development,1,1,Medical,2954,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,2,3,1.0,2.0,2.0,9.422889344262297,1.4228893442622965,1.0,0.9,0.9,0.0,57620.0,3.6666666666666665,4.2686680327868896,1
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2955,Male,1,Manufacturing Director,Married,25920,1.0,14,0,5.0,2,5,0,4,3,3,4.0,4.0,2.0,6.066950589970502,-1.933049410029498,1.0,0.0,0.8,0.0,25920.0,4.666666666666667,-5.799148230088494,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2956,Male,2,Healthcare Representative,Married,53460,4.0,11,0,7.0,2,5,0,1,3,3,3.0,4.0,4.0,6.701199813258637,-1.2988001867413628,0.7142857142857143,0.0,0.2,0.5,26730.0,3.6666666666666665,-1.2988001867413628,0
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2957,Male,1,Laboratory Technician,Single,42130,1.0,12,3,3.0,3,3,1,0,2,3,4.0,3.0,4.0,6.594208572796935,-1.4057914272030647,1.0,0.3333333333333333,0.0,0.0,42130.0,4.0,-1.4057914272030647,0
37,No,Non-Travel,Research & Development,1,3,Medical,2958,Male,2,Sales Executive,Divorced,41270,2.0,13,1,15.0,2,5,0,2,3,3,1.0,4.0,3.0,11.001878952122855,3.001878952122855,0.3333333333333333,0.0,0.4,5.0,20635.0,4.333333333333333,6.00375790424571,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,2959,Male,1,Sales Representative,Divorced,24380,7.0,16,0,10.0,5,7,6,2,2,3,2.0,2.0,2.0,7.030591168091168,-0.9694088319088321,0.7,0.8571428571428571,0.2857142857142857,0.42857142857142855,24380.0,5.333333333333333,-2.9082264957264963,0
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,2960,Female,1,Manager,Divorced,68700,1.0,11,1,8.0,5,8,7,7,3,3,1.0,1.0,3.0,9.294923215898825,1.2949232158988249,1.0,0.875,0.875,0.0,68700.0,3.6666666666666665,2.5898464317976497,0
26,No,Travel_Frequently,Research & Development,1,4,Other,2961,Male,2,Laboratory Technician,Divorced,104470,1.0,18,0,6.0,3,6,1,4,3,3,3.0,2.0,1.0,7.546754571026723,-0.45324542897327724,1.0,0.16666666666666666,0.6666666666666666,0.0,52235.0,6.0,-1.812981715893109,0
50,No,Travel_Rarely,Sales,8,4,Life Sciences,2962,Male,1,Research Scientist,Divorced,96670,3.0,23,0,28.0,2,10,1,6,2,4,1.0,2.0,2.0,5.9777025715672,-2.0222974284328004,0.35714285714285715,0.1,0.6,6.0,96670.0,5.75,-6.066892285298401,0
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,2963,Female,2,Research Scientist,Married,21480,3.0,11,0,21.0,2,5,1,3,3,3,3.0,3.0,2.0,8.349351851851852,0.3493518518518517,0.23809523809523808,0.2,0.6,5.333333333333333,10740.0,3.6666666666666665,1.048055555555555,0
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2964,Male,1,Manufacturing Director,Married,89260,1.0,14,0,20.0,4,20,11,6,1,3,2.0,3.0,3.0,6.814167890357317,-1.185832109642683,1.0,0.55,0.3,0.0,89260.0,4.666666666666667,-2.371664219285366,0
29,No,Travel_Frequently,Research & Development,16,4,Medical,2965,Male,1,Laboratory Technician,Single,65130,1.0,11,1,10.0,2,10,0,9,3,3,2.0,4.0,2.0,7.103465491923642,-0.8965345080763578,1.0,0.0,0.9,0.0,65130.0,3.6666666666666665,-2.6896035242290735,0
55,No,Travel_Rarely,Research & Development,1,4,Other,2966,Female,1,Research Scientist,Married,67990,3.0,11,0,12.0,2,10,0,8,3,3,2.0,4.0,3.0,9.400733867054827,1.4007338670548268,0.8333333333333334,0.0,0.8,0.6666666666666666,67990.0,3.6666666666666665,2.8014677341096537,0
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,2967,Female,1,Manager,Married,162910,1.0,22,0,5.0,3,5,3,3,3,4,1.0,1.0,3.0,11.003064738292009,3.003064738292009,1.0,0.6,0.6,0.0,162910.0,5.5,6.006129476584018,0
37,No,Travel_Rarely,Sales,5,1,Marketing,2968,Male,1,Research Scientist,Single,27050,1.0,11,0,17.0,2,17,5,7,3,3,4.0,4.0,3.0,7.611183891314896,-0.38881610868510386,1.0,0.29411764705882354,0.4117647058823529,0.0,27050.0,3.6666666666666665,-0.7776322173702077,0
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,2969,Male,2,Research Scientist,Divorced,103330,3.0,14,1,19.0,2,1,0,0,2,3,4.0,3.0,1.0,11.021406771578446,3.0214067715784463,0.05263157894736842,0.0,0.0,6.0,51665.0,4.666666666666667,12.085627086313785,1
38,No,Travel_Rarely,Sales,2,3,Marketing,2970,Female,1,Manager,Divorced,44480,9.0,12,0,10.0,3,2,1,2,2,3,4.0,4.0,3.0,6.781370056497176,-1.2186299435028243,0.2,0.5,1.0,0.8888888888888888,44480.0,4.0,-2.4372598870056486,0
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,2971,Male,3,Research Scientist,Divorced,68540,2.0,11,0,5.0,5,3,0,2,2,3,1.0,2.0,3.0,10.13693533697632,2.13693533697632,0.6,0.0,0.6666666666666666,1.0,22846.666666666668,3.6666666666666665,4.27387067395264,1
28,No,Travel_Rarely,Research & Development,7,3,Other,2972,Male,1,Human Resources,Single,96370,1.0,13,0,5.0,6,5,0,2,2,3,4.0,4.0,3.0,6.700665954415955,-1.299334045584045,1.0,0.0,0.4,0.0,96370.0,4.333333333333333,-2.59866809116809,0
49,No,Travel_Frequently,Research & Development,1,1,Medical,2973,Female,2,Research Scientist,Single,35910,9.0,13,0,22.0,2,3,1,2,3,3,3.0,1.0,3.0,10.511506734006733,2.5115067340067334,0.13636363636363635,0.3333333333333333,0.6666666666666666,2.111111111111111,17955.0,4.333333333333333,5.023013468013467,0
36,No,Travel_Rarely,Sales,5,3,Technical Degree,2974,Male,3,Sales Executive,Single,54050,4.0,14,0,10.0,2,8,7,7,3,3,3.0,2.0,3.0,6.1994655414908575,-1.8005344585091425,0.8,0.875,0.875,0.5,18016.666666666668,4.666666666666667,-3.601068917018285,0
31,No,Travel_Frequently,Research & Development,9,4,Medical,2975,Male,1,Sales Executive,Divorced,46840,1.0,16,1,2.0,4,2,2,2,3,3,4.0,2.0,2.0,6.5930073461891645,-1.4069926538108355,1.0,1.0,1.0,0.0,46840.0,5.333333333333333,-4.2209779614325065,0
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,2976,Male,2,Manager,Single,157870,1.0,12,2,8.0,5,8,7,4,3,3,4.0,4.0,3.0,10.273392687559353,2.273392687559353,1.0,0.875,0.5,0.0,78935.0,4.0,4.546785375118706,1
37,No,Travel_Frequently,Sales,9,1,Marketing,2977,Male,1,Laboratory Technician,Married,15140,1.0,14,0,4.0,3,4,1,2,3,3,2.0,4.0,2.0,10.029451476793248,2.0294514767932483,1.0,0.25,0.5,0.0,15140.0,4.666666666666667,6.088354430379745,0
42,No,Travel_Frequently,Sales,2,2,Marketing,2978,Male,3,Research Director,Married,29560,5.0,13,0,23.0,2,20,4,8,3,3,3.0,2.0,4.0,6.0334113060428844,-1.9665886939571156,0.8695652173913043,0.2,0.4,0.6,9853.333333333334,4.333333333333333,-1.9665886939571156,0
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,2979,Male,1,Sales Executive,Single,23350,1.0,14,2,0.0,3,0,0,0,2,3,3.0,3.0,3.0,6.770954785954785,-1.2290452140452146,0.0,0.0,0.0,0.0,23350.0,4.666666666666667,-2.458090428090429,1
35,No,Travel_Rarely,Sales,20,2,Life Sciences,2980,Male,1,Laboratory Technician,Married,51540,0.0,19,0,12.0,2,11,6,9,2,3,3.0,2.0,2.0,7.696398109727986,-0.3036018902720139,0.9166666666666666,0.5454545454545454,0.8181818181818182,0.0,51540.0,6.333333333333333,-0.9108056708160417,0
36,No,Travel_Frequently,Research & Development,8,3,Other,2981,Female,3,Sales Executive,Married,69620,4.0,12,2,4.0,2,1,0,0,2,3,3.0,4.0,3.0,7.18869976359338,-0.8113002364066197,0.25,0.0,0.0,0.75,23206.666666666668,4.0,-1.6226004728132395,0
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2982,Male,2,Laboratory Technician,Divorced,56750,5.0,13,0,13.0,2,4,1,2,2,3,4.0,2.0,3.0,7.606370214752568,-0.3936297852474322,0.3076923076923077,0.25,0.5,1.8,28375.0,4.333333333333333,-0.7872595704948644,0
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,2983,Male,1,Laboratory Technician,Single,23790,1.0,12,0,22.0,6,22,0,4,3,3,4.0,2.0,3.0,6.925646591970122,-1.0743534080298778,1.0,0.0,0.18181818181818182,0.0,23790.0,4.0,-2.1487068160597556,0
18,No,Travel_Rarely,Sales,7,3,Life Sciences,2984,Male,1,Research Scientist,Single,38120,1.0,15,0,0.0,3,0,0,0,3,3,4.0,3.0,3.0,6.973782231598687,-1.0262177684013132,0.0,0.0,0.0,0.0,38120.0,5.0,-2.0524355368026264,0
28,No,Travel_Rarely,Research & Development,9,3,Medical,2985,Male,1,Sales Representative,Single,46480,0.0,23,2,9.0,2,8,0,7,2,4,2.0,1.0,3.0,7.201891701828411,-0.7981082981715888,0.8888888888888888,0.0,0.875,0.0,46480.0,5.75,-1.5962165963431776,0
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,2986,Male,1,Manufacturing Director,Married,29360,4.0,12,1,10.0,2,8,7,7,3,3,2.0,4.0,2.0,7.210875979714153,-0.7891240202858469,0.8,0.875,0.875,0.5,29360.0,4.0,-2.367372060857541,0
39,No,Travel_Rarely,Sales,5,4,Marketing,2987,Female,2,Human Resources,Divorced,21050,0.0,20,0,19.0,3,18,3,7,3,4,3.0,4.0,2.0,7.600149051490515,-0.399850948509485,0.9473684210526315,0.16666666666666666,0.3888888888888889,0.0,10525.0,5.0,-1.199552845528455,0
36,No,Non-Travel,Research & Development,5,4,Life Sciences,2988,Male,1,Sales Executive,Married,85780,7.0,21,0,11.0,4,9,0,8,3,4,2.0,2.0,3.0,7.826676286676287,-0.17332371332371288,0.8181818181818182,0.0,0.8888888888888888,0.2857142857142857,85780.0,5.25,-0.34664742664742576,0
32,No,Travel_Rarely,Sales,2,3,Marketing,2989,Male,2,Laboratory Technician,Married,27060,1.0,21,1,13.0,4,13,4,8,3,4,4.0,3.0,2.0,6.953546918767507,-1.0464530812324933,1.0,0.3076923076923077,0.6153846153846154,0.0,13530.0,5.25,-3.1393592436974798,0
38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2990,Female,3,Research Scientist,Married,63840,3.0,19,2,19.0,4,10,0,1,2,3,1.0,2.0,3.0,6.88454523107178,-1.1154547689282204,0.5263157894736842,0.0,0.1,3.0,21280.0,6.333333333333333,-2.2309095378564407,0
58,No,Non-Travel,Research & Development,2,3,Life Sciences,2991,Male,2,Manufacturing Director,Divorced,39680,2.0,13,2,12.0,3,5,1,2,2,3,4.0,3.0,3.0,10.898085399449036,2.8980853994490356,0.4166666666666667,0.2,0.4,3.5,19840.0,4.333333333333333,5.796170798898071,0
