Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,StdWorkingHours,PercentOvertime,TotalDaysWorked
32,0,Travel_Rarely,Research & Development,7,3,Life Sciences,2288,Female,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0,7.435967391304348,0.28694915456850556,2.608695652173913,230
54,0,Travel_Frequently,Sales,10,3,Life Sciences,2289,Female,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0,6.972867149758454,0.2973532580533031,0.0,230
29,1,Travel_Rarely,Research & Development,5,3,Life Sciences,2290,Female,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0,6.550877068557918,0.30615192670363184,0.0,235
44,0,Travel_Rarely,Sales,26,1,Marketing,2291,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0,7.896398071625344,0.312958436177345,36.36363636363637,242
39,0,Travel_Rarely,Sales,6,1,Technical Degree,2292,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0,7.12839598108747,0.2890914802949409,0.0,235
46,0,Travel_Rarely,Research & Development,4,2,Life Sciences,2293,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0,7.0255109739369,0.3232569233074062,0.411522633744856,243
35,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2294,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0,6.21111917934532,0.30156778370475956,0.0,241
23,0,Travel_Rarely,Research & Development,2,4,Medical,2295,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,2,3,1.0,3.0,3.0,7.679793981481481,0.3307497095463759,13.750000000000002,240
40,1,Travel_Rarely,Research & Development,2,3,Medical,2296,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0,7.591349700322729,0.3146719340123233,8.71369294605809,241
34,0,Travel_Rarely,Human Resources,2,3,Human Resources,2297,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0,10.29017173812817,0.2999092180317115,100.0,241
31,1,Travel_Frequently,Research & Development,29,3,Life Sciences,2298,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0,6.366089181286549,0.28754384722925885,0.0,228
50,0,Travel_Frequently,Research & Development,6,3,Medical,2299,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0,9.990187943262413,0.3116625639846594,100.0,235
34,0,Travel_Rarely,Sales,25,5,Marketing,2300,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,3,3,2.0,3.0,3.0,10.499565972222221,0.2864274877121788,100.0,240
42,0,Travel_Rarely,Research & Development,1,3,Life Sciences,2301,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0,6.572412764003674,0.3075790862740087,0.0,242
37,0,Travel_Rarely,Research & Development,2,2,Medical,2302,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0,8.039399717514124,0.2834994089046062,57.6271186440678,236
29,0,Travel_Rarely,Research & Development,1,3,Medical,2303,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0,6.17307438794727,0.2871264386418008,0.0,236
33,0,Travel_Rarely,Research & Development,1,1,Life Sciences,2304,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0,7.202849239280774,0.3005804719068718,0.0,241
45,0,Travel_Rarely,Sales,3,3,Life Sciences,2305,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0,5.9808260233918125,0.30162791219956164,0.0,228
42,0,Travel_Frequently,Human Resources,1,4,Technical Degree,2306,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0,8.106577635327636,0.2859825930027212,65.8119658119658,234
40,0,Travel_Rarely,Sales,10,1,Life Sciences,2307,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,4,3,1.0,1.0,4.0,6.295314167879671,0.28849097838261034,0.0,229
33,0,Travel_Rarely,Research & Development,9,3,Medical,2308,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0,10.623160569105691,0.28611762619722336,100.0,246
40,0,Travel_Rarely,Sales,5,5,Life Sciences,2309,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,4.0,3.0,8.38660327339788,0.30856299230350615,89.62655601659752,241
24,0,Travel_Rarely,Sales,10,2,Marketing,2310,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,1.0,3.0,6.112486111111111,0.3093832014542454,0.0,240
40,0,Non-Travel,Research & Development,7,3,Medical,2311,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,3.0,8.397320127504553,0.2976298358346755,91.80327868852459,244
45,0,Travel_Rarely,Research & Development,4,3,Medical,2312,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0,6.563907163742689,0.30494969396291305,0.0,228
35,0,Travel_Rarely,Research & Development,10,1,Life Sciences,2313,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,4,3,2.0,3.0,3.0,7.803651927437642,0.3103910584942581,26.93877551020408,245
32,0,Travel_Rarely,Research & Development,22,4,Medical,2314,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0,7.286747538677919,0.3075449096872061,0.8438818565400843,237
36,0,Travel_Rarely,Sales,9,3,Marketing,2315,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0,9.097270685579197,0.2747623742591285,100.0,235
48,0,Travel_Rarely,Research & Development,12,4,Medical,2316,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0,7.873355696798494,0.3135751318554181,35.59322033898305,236
29,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2317,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0,7.791838913148957,0.29782649531168104,25.76419213973799,229
33,0,Travel_Rarely,Research & Development,9,1,Medical,2318,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0,7.0970976223136715,0.29870448721734,0.0,243
30,1,Travel_Rarely,Research & Development,1,3,Other,2319,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0,7.3961793372319695,0.30902782993057254,3.070175438596491,228
38,0,Travel_Frequently,Sales,9,3,Marketing,2320,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0,6.897724051211706,0.30759405120556227,0.0,243
35,0,Travel_Rarely,Sales,7,2,Life Sciences,2321,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0,6.7887954876273655,0.292346860053651,0.0,229
30,0,Travel_Rarely,Research & Development,14,3,Technical Degree,2322,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0,6.514131179637787,0.30664235776187115,0.0,227
35,1,Travel_Rarely,Research & Development,2,3,Medical,2323,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0,9.681411443494778,0.3085463197636477,100.0,234
53,1,Travel_Rarely,Research & Development,19,3,Life Sciences,2324,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.0,4.0,3.0,6.491736975564778,0.2655165531477138,0.0,241
38,1,Travel_Rarely,Research & Development,2,3,Medical,2325,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0,7.613203551912569,0.301092722715218,9.426229508196721,244
32,0,Non-Travel,Research & Development,10,4,Life Sciences,2326,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0,7.3854804189435335,0.3081010495775137,4.098360655737705,244
48,0,Travel_Rarely,Research & Development,2,5,Life Sciences,2327,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0,7.093524154589372,0.2834538222191982,0.0,230
34,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2328,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0,7.419126461988305,0.3144291570304557,3.070175438596491,228
55,0,Travel_Rarely,Research & Development,11,1,Medical,2329,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0,6.409076113558492,0.28885134495949966,0.0,227
34,0,Travel_Rarely,Research & Development,2,2,Life Sciences,2330,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,4.0,2.0,6.112743362831859,0.31256369968659375,0.0,226
26,0,Travel_Rarely,Research & Development,4,3,Life Sciences,2331,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0,7.3095327754532775,0.3043036947203982,0.41841004184100417,239
38,0,Travel_Rarely,Sales,14,2,Marketing,2332,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,4,4,3.0,2.0,3.0,6.96694785974499,0.2891180035411816,0.0,244
38,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2333,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0,7.21000233426704,0.28577978534883147,0.0,238
36,0,Travel_Rarely,Human Resources,1,3,Human Resources,2334,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0,7.38565289648623,0.291489612556686,2.1367521367521367,234
29,0,Travel_Rarely,Research & Development,10,3,Life Sciences,2335,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0,8.066179971988797,0.299017941208726,60.924369747899156,238
35,0,Travel_Rarely,Sales,12,2,Life Sciences,2336,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0,9.31344467885607,0.3114018052661487,100.0,237
39,0,Travel_Rarely,Sales,2,2,Medical,2337,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0,7.799657651072125,0.2956862758295224,26.31578947368421,228
29,0,Travel_Frequently,Research & Development,5,1,Medical,2338,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0,6.81141339869281,0.31116608821876274,0.0,238
50,0,Travel_Rarely,Research & Development,4,2,Medical,2339,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0,9.386987810595404,0.2848090751911354,100.0,237
23,0,Travel_Rarely,Research & Development,7,2,Life Sciences,2340,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0,6.714817670093,0.2927050085981866,0.0,227
36,0,Travel_Frequently,Sales,21,3,Life Sciences,2341,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0,9.199428946113494,0.28982309713505217,100.0,233
42,0,Travel_Rarely,Research & Development,8,2,Life Sciences,2342,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,3,3,4.0,4.0,3.0,5.996066159520517,0.32665932886670745,0.0,241
35,0,Travel_Rarely,Sales,4,3,Medical,2343,Female,2,Laboratory Technician,Married,74030,1.0,12,1,10.0,4,10,6,8,3,3,2.0,3.0,2.0,6.42009219348659,0.293839319049684,0.0,232
34,0,Travel_Frequently,Research & Development,25,1,Life Sciences,2344,Female,1,Manager,Married,22590,1.0,14,0,8.0,2,8,7,7,3,3,4.0,3.0,2.0,6.023118239921337,0.31297130715611843,0.0,226
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2345,Male,2,Laboratory Technician,Married,69320,1.0,13,0,5.0,5,5,1,2,3,3,4.0,1.0,3.0,6.508975256769376,0.28575269503189915,0.0,238
43,0,Travel_Rarely,Research & Development,1,1,Other,2346,Male,1,Manager,Divorced,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,2.0,3.0,6.996113465160075,0.309209753538106,0.0,236
35,0,Travel_Rarely,Sales,6,3,Marketing,2347,Female,3,Sales Representative,Married,135820,1.0,17,1,1.0,3,1,0,1,2,3,3.0,4.0,2.0,7.355165198237885,0.3241060855470904,1.762114537444934,227
46,0,Travel_Rarely,Research & Development,12,4,Technical Degree,2348,Male,1,Laboratory Technician,Single,23320,1.0,11,0,27.0,2,26,0,12,3,3,4.0,1.0,1.0,6.6002595029239775,0.2887653561023116,0.0,228
28,1,Travel_Rarely,Human Resources,1,3,Medical,2349,Female,2,Laboratory Technician,Married,24130,1.0,16,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,8.397721755368815,0.29493395412563483,92.01680672268907,238
22,0,Non-Travel,Sales,17,2,Marketing,2350,Male,3,Sales Executive,Married,97050,1.0,18,2,4.0,3,4,1,3,2,3,2.0,3.0,2.0,8.8755463728191,0.29146413654321857,100.0,242
50,0,Travel_Frequently,Research & Development,3,3,Other,2351,Male,2,Research Scientist,Married,42940,2.0,20,0,32.0,2,30,12,13,2,4,2.0,3.0,3.0,9.39608477011494,0.31177264006019284,100.0,232
32,0,Travel_Rarely,Research & Development,3,2,Life Sciences,2352,Male,3,Research Scientist,Married,47210,3.0,14,1,6.0,3,3,0,2,3,3,2.0,4.0,3.0,6.2898569739952706,0.29802571444470344,0.0,235
44,0,Travel_Rarely,Research & Development,10,3,Technical Degree,2353,Male,3,Manager,Divorced,25190,0.0,21,2,23.0,2,22,1,10,3,4,2.0,4.0,2.0,8.780275462962964,0.274080636798539,100.0,240
30,0,Travel_Rarely,Research & Development,4,3,Medical,2354,Female,1,Research Director,Married,21210,1.0,13,1,6.0,2,6,1,1,3,3,2.0,2.0,2.0,6.612596200096199,0.28670328485579316,0.0,231
45,0,Travel_Rarely,Sales,29,2,Technical Degree,2355,Female,2,Research Scientist,Single,29730,1.0,12,0,10.0,2,10,1,4,3,3,3.0,1.0,3.0,8.90795908879591,0.30024760999916134,99.581589958159,239
45,0,Non-Travel,Sales,2,4,Life Sciences,2356,Male,2,Manufacturing Director,Married,58550,1.0,14,1,10.0,3,10,4,5,2,3,1.0,1.0,3.0,7.881596648301195,0.3049800572251576,35.12396694214876,242
31,0,Travel_Frequently,Research & Development,7,3,Medical,2357,Male,2,Research Scientist,Single,36170,7.0,21,1,10.0,5,5,0,3,3,4,4.0,1.0,3.0,7.217484230955846,0.3014335862935568,0.0,229
36,0,Travel_Rarely,Research & Development,18,1,Medical,2358,Male,2,Manufacturing Director,Married,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0,10.913562948028675,0.30862328827023877,100.0,248
34,0,Travel_Frequently,Sales,28,4,Marketing,2359,Male,5,Manufacturing Director,Divorced,103250,1.0,11,1,9.0,3,9,7,2,2,3,3.0,4.0,3.0,6.067014814814815,0.306761455738858,0.0,225
49,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2360,Male,3,Healthcare Representative,Married,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,1.0,2.0,7.268998178506376,0.28577753924083854,0.819672131147541,244
39,0,Travel_Rarely,Research & Development,6,2,Life Sciences,2361,Male,3,Research Scientist,Married,106090,2.0,17,1,10.0,2,7,7,7,3,3,2.0,1.0,3.0,6.571264749262538,0.2956926971140039,0.0,226
27,0,Travel_Rarely,Research & Development,2,1,Life Sciences,2362,Male,4,Research Scientist,Divorced,44470,1.0,13,0,7.0,4,7,0,7,3,3,4.0,1.0,3.0,6.109443247126437,0.31571404919152773,0.0,232
35,0,Travel_Rarely,Research & Development,2,3,Medical,2363,Female,2,Sales Executive,Married,21570,1.0,25,0,16.0,1,16,1,10,2,4,2.0,1.0,3.0,7.590426328502415,0.32120472952334095,11.304347826086957,230
28,0,Travel_Rarely,Research & Development,23,3,Life Sciences,2364,Male,3,Manufacturing Director,Divorced,46010,0.0,15,2,6.0,2,5,0,0,3,3,2.0,1.0,2.0,7.4313206214689265,0.2945334594252747,2.5423728813559325,236
21,0,Travel_Rarely,Research & Development,3,1,Life Sciences,2365,Female,1,Laboratory Technician,Single,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,4.0,3.0,7.9324500232450035,0.296082566607965,38.912133891213394,239
18,1,Travel_Frequently,Research & Development,3,5,Medical,2366,Male,1,Research Director,Single,24790,2.0,12,1,0.0,2,0,0,0,2,3,2.0,4.0,4.0,8.383343037360506,0.29258680309816326,90.82969432314411,229
47,0,Travel_Rarely,Research & Development,25,4,Medical,2367,Male,2,Research Scientist,Married,148520,3.0,19,3,27.0,3,5,1,0,2,3,4.0,3.0,3.0,6.011422413793104,0.2774888395616561,0.0,232
39,0,Travel_Rarely,Sales,2,4,Life Sciences,2368,Male,1,Laboratory Technician,Divorced,72640,0.0,17,0,10.0,5,10,0,7,3,3,3.0,3.0,3.0,6.8945231071779745,0.2975357279064825,0.0,226
40,0,Travel_Rarely,Research & Development,22,1,Life Sciences,2369,Male,1,Laboratory Technician,Married,56660,1.0,14,1,18.0,2,18,14,12,3,3,1.0,3.0,3.0,7.528335717691941,0.31410123808289014,6.866952789699571,233
35,0,Non-Travel,Research & Development,29,3,Medical,2370,Female,2,Sales Executive,Married,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0,6.192031400966183,0.30917457999347286,0.0,230
37,0,Travel_Rarely,Research & Development,29,4,Technical Degree,2371,Male,1,Laboratory Technician,Married,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.0,3.0,2.0,8.02385815118397,0.3008406957504817,55.73770491803278,244
39,0,Travel_Frequently,Research & Development,2,3,Technical Degree,2372,Female,2,Manager,Single,131940,0.0,11,0,10.0,2,9,3,8,3,3,1.0,3.0,1.0,6.660232860520094,0.2653065688430581,0.0,235
45,0,Travel_Rarely,Research & Development,28,3,Life Sciences,2373,Female,2,Laboratory Technician,Divorced,50670,1.0,11,2,10.0,3,10,3,9,2,3,4.0,4.0,3.0,7.326619990892533,0.29961438826956566,2.459016393442623,244
38,0,Travel_Rarely,Research & Development,2,4,Life Sciences,2374,Female,3,Sales Executive,Married,50790,3.0,11,0,10.0,3,5,0,2,3,3,4.0,3.0,4.0,9.600522405121168,0.29982645275906916,100.0,243
35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,2375,Male,3,Healthcare Representative,Married,23210,9.0,12,1,15.0,0,13,6,0,3,3,4.0,1.0,3.0,5.999986942070276,0.32162101935289283,0.0,234
37,0,Travel_Rarely,Research & Development,22,3,Life Sciences,2376,Female,2,Healthcare Representative,Married,174440,1.0,14,0,8.0,4,8,7,7,3,3,2.0,2.0,1.0,7.9860350241545905,0.29925996225335,47.391304347826086,230
40,0,Travel_Rarely,Research & Development,8,3,Technical Degree,2377,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,2,3,3.0,4.0,2.0,9.199227316836488,0.2768195475478696,100.0,229
44,0,Travel_Frequently,Sales,2,2,Marketing,2378,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,2,3,1.0,4.0,3.0,8.615238961669093,0.30316606910485266,97.37991266375546,229
48,0,Travel_Frequently,Sales,10,4,Marketing,2379,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,4.0,3.0,7.076158564814815,0.2947941265197688,0.0,240
35,1,Travel_Rarely,Research & Development,9,3,Life Sciences,2380,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,1,3,3.0,4.0,2.0,10.702550607287451,0.3127866250897149,100.0,247
24,0,Travel_Frequently,Research & Development,15,3,Life Sciences,2381,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,3,4,1.0,4.0,3.0,8.667874196510562,0.28786762496242924,99.17355371900827,242
27,0,Travel_Rarely,Sales,10,4,Life Sciences,2382,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,3.0,3.0,7.234342706904435,0.2873676369522038,0.411522633744856,243
27,0,Travel_Frequently,Research & Development,7,3,Life Sciences,2383,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,3,4,4.0,4.0,2.0,6.421498792270532,0.3129490606018057,0.0,230
40,1,Travel_Rarely,Sales,16,4,Marketing,2384,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0,10.471295918367346,0.27468292065936606,100.0,245
29,0,Travel_Rarely,Research & Development,20,1,Medical,2385,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0,7.3178529143898,0.3129089633978681,1.639344262295082,244
36,0,Travel_Rarely,Research & Development,23,3,Life Sciences,2386,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0,7.927488568815728,0.28185188429129626,39.09465020576132,243
25,0,Travel_Frequently,Sales,5,1,Marketing,2387,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0,6.126019736842105,0.32436775000888474,0.0,228
39,0,Travel_Rarely,Sales,10,3,Marketing,2388,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0,6.755457302280446,0.2718038380683176,0.0,229
49,0,Travel_Rarely,Sales,4,2,Life Sciences,2389,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0,7.779442028985508,0.3132301903841305,25.217391304347824,230
50,0,Travel_Rarely,Research & Development,2,2,Medical,2390,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0,7.804605200945627,0.30729531858289566,30.21276595744681,235
20,0,Travel_Rarely,Research & Development,18,4,Medical,2391,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,6.620019323671499,0.2973009461000501,0.0,230
34,0,Travel_Rarely,Research & Development,10,3,Medical,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0,7.673401600753295,0.316348898399326,15.254237288135593,236
36,0,Travel_Rarely,Research & Development,1,3,Life Sciences,2393,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0,5.97903727445394,0.2991494750651604,0.0,234
49,0,Travel_Rarely,Human Resources,6,2,Life Sciences,2394,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,8.466084379358437,0.3043235977663622,94.97907949790795,239
36,0,Non-Travel,Research & Development,8,4,Life Sciences,2395,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,3.0,3.0,8.007373842592592,0.3053059699809625,52.083333333333336,240
36,0,Travel_Rarely,Research & Development,2,2,Medical,2396,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0,6.281566713156672,0.3005033222971168,0.0,239
54,0,Travel_Rarely,Sales,24,3,Marketing,2397,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0,7.595829694323144,0.328410823489553,8.73362445414847,229
43,0,Travel_Rarely,Research & Development,2,4,Life Sciences,2398,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,7.581850262279447,0.2731205581045172,5.579399141630901,233
35,1,Travel_Frequently,Research & Development,17,4,Medical,2399,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0,8.39245527306968,0.2900751968621475,89.83050847457628,236
38,0,Travel_Frequently,Research & Development,19,2,Life Sciences,2400,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0,7.190964791952446,0.3077400538866938,0.411522633744856,243
29,0,Travel_Rarely,Research & Development,1,2,Medical,2401,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0,10.692972910927457,0.3167615702130315,100.0,242
33,0,Travel_Rarely,Research & Development,7,3,Medical,2402,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0,6.363958333333334,0.3048923395300542,0.0,228
